id_date,date_complete,jour,mois,trimestre,annee,semaine,libelle_jour,libelle_mois,est_weekend,est_ferie_maroc,periode_ramadan
20220305,2022-03-05,5,3,1,2022,9,Saturday,March,True,False,False
20220306,2022-03-06,6,3,1,2022,9,Sunday,March,True,False,False
20220307,2022-03-07,7,3,1,2022,10,Monday,March,False,False,False
20220308,2022-03-08,8,3,1,2022,10,Tuesday,March,False,False,False
20220309,2022-03-09,9,3,1,2022,10,Wednesday,March,False,False,False
20220310,2022-03-10,10,3,1,2022,10,Thursday,March,False,False,False
20220311,2022-03-11,11,3,1,2022,10,Friday,March,False,False,False
20220312,2022-03-12,12,3,1,2022,10,Saturday,March,True,False,False
20220313,2022-03-13,13,3,1,2022,10,Sunday,March,True,False,False
20220314,2022-03-14,14,3,1,2022,11,Monday,March,False,False,False
20220315,2022-03-15,15,3,1,2022,11,Tuesday,March,False,False,False
20220316,2022-03-16,16,3,1,2022,11,Wednesday,March,False,False,False
20220317,2022-03-17,17,3,1,2022,11,Thursday,March,False,False,False
20220318,2022-03-18,18,3,1,2022,11,Friday,March,False,False,False
20220319,2022-03-19,19,3,1,2022,11,Saturday,March,True,False,False
20220320,2022-03-20,20,3,1,2022,11,Sunday,March,True,False,False
20220321,2022-03-21,21,3,1,2022,12,Monday,March,False,False,False
20220322,2022-03-22,22,3,1,2022,12,Tuesday,March,False,False,False
20220323,2022-03-23,23,3,1,2022,12,Wednesday,March,False,False,False
20220324,2022-03-24,24,3,1,2022,12,Thursday,March,False,False,False
20220325,2022-03-25,25,3,1,2022,12,Friday,March,False,False,False
20220326,2022-03-26,26,3,1,2022,12,Saturday,March,True,False,False
20220327,2022-03-27,27,3,1,2022,12,Sunday,March,True,False,False
20220328,2022-03-28,28,3,1,2022,13,Monday,March,False,False,False
20220329,2022-03-29,29,3,1,2022,13,Tuesday,March,False,False,False
20220330,2022-03-30,30,3,1,2022,13,Wednesday,March,False,False,False
20220331,2022-03-31,31,3,1,2022,13,Thursday,March,False,False,False
20220401,2022-04-01,1,4,2,2022,13,Friday,April,False,False,False
20220402,2022-04-02,2,4,2,2022,13,Saturday,April,True,False,True
20220403,2022-04-03,3,4,2,2022,13,Sunday,April,True,False,True
20220404,2022-04-04,4,4,2,2022,14,Monday,April,False,False,True
20220405,2022-04-05,5,4,2,2022,14,Tuesday,April,False,False,True
20220406,2022-04-06,6,4,2,2022,14,Wednesday,April,False,False,True
20220407,2022-04-07,7,4,2,2022,14,Thursday,April,False,False,True
20220408,2022-04-08,8,4,2,2022,14,Friday,April,False,False,True
20220409,2022-04-09,9,4,2,2022,14,Saturday,April,True,False,True
20220410,2022-04-10,10,4,2,2022,14,Sunday,April,True,False,True
20220411,2022-04-11,11,4,2,2022,15,Monday,April,False,False,True
20220412,2022-04-12,12,4,2,2022,15,Tuesday,April,False,False,True
20220413,2022-04-13,13,4,2,2022,15,Wednesday,April,False,False,True
20220414,2022-04-14,14,4,2,2022,15,Thursday,April,False,False,True
20220415,2022-04-15,15,4,2,2022,15,Friday,April,False,False,True
20220416,2022-04-16,16,4,2,2022,15,Saturday,April,True,False,True
20220417,2022-04-17,17,4,2,2022,15,Sunday,April,True,False,True
20220418,2022-04-18,18,4,2,2022,16,Monday,April,False,False,True
20220419,2022-04-19,19,4,2,2022,16,Tuesday,April,False,False,True
20220420,2022-04-20,20,4,2,2022,16,Wednesday,April,False,False,True
20220421,2022-04-21,21,4,2,2022,16,Thursday,April,False,False,True
20220422,2022-04-22,22,4,2,2022,16,Friday,April,False,False,True
20220423,2022-04-23,23,4,2,2022,16,Saturday,April,True,False,True
20220424,2022-04-24,24,4,2,2022,16,Sunday,April,True,False,True
20220425,2022-04-25,25,4,2,2022,17,Monday,April,False,False,True
20220426,2022-04-26,26,4,2,2022,17,Tuesday,April,False,False,True
20220427,2022-04-27,27,4,2,2022,17,Wednesday,April,False,False,True
20220428,2022-04-28,28,4,2,2022,17,Thursday,April,False,False,True
20220429,2022-04-29,29,4,2,2022,17,Friday,April,False,False,True
20220430,2022-04-30,30,4,2,2022,17,Saturday,April,True,False,True
20220501,2022-05-01,1,5,2,2022,17,Sunday,May,True,True,True
20220502,2022-05-02,2,5,2,2022,18,Monday,May,False,False,False
20220503,2022-05-03,3,5,2,2022,18,Tuesday,May,False,False,False
20220504,2022-05-04,4,5,2,2022,18,Wednesday,May,False,False,False
20220505,2022-05-05,5,5,2,2022,18,Thursday,May,False,False,False
20220506,2022-05-06,6,5,2,2022,18,Friday,May,False,False,False
20220507,2022-05-07,7,5,2,2022,18,Saturday,May,True,False,False
20220508,2022-05-08,8,5,2,2022,18,Sunday,May,True,False,False
20220509,2022-05-09,9,5,2,2022,19,Monday,May,False,False,False
20220510,2022-05-10,10,5,2,2022,19,Tuesday,May,False,False,False
20220511,2022-05-11,11,5,2,2022,19,Wednesday,May,False,False,False
20220512,2022-05-12,12,5,2,2022,19,Thursday,May,False,False,False
20220513,2022-05-13,13,5,2,2022,19,Friday,May,False,False,False
20220514,2022-05-14,14,5,2,2022,19,Saturday,May,True,False,False
20220515,2022-05-15,15,5,2,2022,19,Sunday,May,True,False,False
20220516,2022-05-16,16,5,2,2022,20,Monday,May,False,False,False
20220517,2022-05-17,17,5,2,2022,20,Tuesday,May,False,False,False
20220518,2022-05-18,18,5,2,2022,20,Wednesday,May,False,False,False
20220519,2022-05-19,19,5,2,2022,20,Thursday,May,False,False,False
20220520,2022-05-20,20,5,2,2022,20,Friday,May,False,False,False
20220521,2022-05-21,21,5,2,2022,20,Saturday,May,True,False,False
20220522,2022-05-22,22,5,2,2022,20,Sunday,May,True,False,False
20220523,2022-05-23,23,5,2,2022,21,Monday,May,False,False,False
20220524,2022-05-24,24,5,2,2022,21,Tuesday,May,False,False,False
20220525,2022-05-25,25,5,2,2022,21,Wednesday,May,False,False,False
20220526,2022-05-26,26,5,2,2022,21,Thursday,May,False,False,False
20220527,2022-05-27,27,5,2,2022,21,Friday,May,False,False,False
20220528,2022-05-28,28,5,2,2022,21,Saturday,May,True,False,False
20220529,2022-05-29,29,5,2,2022,21,Sunday,May,True,False,False
20220530,2022-05-30,30,5,2,2022,22,Monday,May,False,False,False
20220531,2022-05-31,31,5,2,2022,22,Tuesday,May,False,False,False
20220601,2022-06-01,1,6,2,2022,22,Wednesday,June,False,False,False
20220602,2022-06-02,2,6,2,2022,22,Thursday,June,False,False,False
20220603,2022-06-03,3,6,2,2022,22,Friday,June,False,False,False
20220604,2022-06-04,4,6,2,2022,22,Saturday,June,True,False,False
20220605,2022-06-05,5,6,2,2022,22,Sunday,June,True,False,False
20220606,2022-06-06,6,6,2,2022,23,Monday,June,False,False,False
20220607,2022-06-07,7,6,2,2022,23,Tuesday,June,False,False,False
20220608,2022-06-08,8,6,2,2022,23,Wednesday,June,False,False,False
20220609,2022-06-09,9,6,2,2022,23,Thursday,June,False,False,False
20220610,2022-06-10,10,6,2,2022,23,Friday,June,False,False,False
20220611,2022-06-11,11,6,2,2022,23,Saturday,June,True,False,False
20220612,2022-06-12,12,6,2,2022,23,Sunday,June,True,False,False
20220613,2022-06-13,13,6,2,2022,24,Monday,June,False,False,False
20220614,2022-06-14,14,6,2,2022,24,Tuesday,June,False,False,False
20220615,2022-06-15,15,6,2,2022,24,Wednesday,June,False,False,False
20220616,2022-06-16,16,6,2,2022,24,Thursday,June,False,False,False
20220617,2022-06-17,17,6,2,2022,24,Friday,June,False,False,False
20220618,2022-06-18,18,6,2,2022,24,Saturday,June,True,False,False
20220619,2022-06-19,19,6,2,2022,24,Sunday,June,True,False,False
20220620,2022-06-20,20,6,2,2022,25,Monday,June,False,False,False
20220621,2022-06-21,21,6,2,2022,25,Tuesday,June,False,False,False
20220622,2022-06-22,22,6,2,2022,25,Wednesday,June,False,False,False
20220623,2022-06-23,23,6,2,2022,25,Thursday,June,False,False,False
20220624,2022-06-24,24,6,2,2022,25,Friday,June,False,False,False
20220625,2022-06-25,25,6,2,2022,25,Saturday,June,True,False,False
20220626,2022-06-26,26,6,2,2022,25,Sunday,June,True,False,False
20220627,2022-06-27,27,6,2,2022,26,Monday,June,False,False,False
20220628,2022-06-28,28,6,2,2022,26,Tuesday,June,False,False,False
20220629,2022-06-29,29,6,2,2022,26,Wednesday,June,False,False,False
20220630,2022-06-30,30,6,2,2022,26,Thursday,June,False,False,False
20220701,2022-07-01,1,7,3,2022,26,Friday,July,False,False,False
20220702,2022-07-02,2,7,3,2022,26,Saturday,July,True,False,False
20220703,2022-07-03,3,7,3,2022,26,Sunday,July,True,False,False
20220704,2022-07-04,4,7,3,2022,27,Monday,July,False,False,False
20220705,2022-07-05,5,7,3,2022,27,Tuesday,July,False,False,False
20220706,2022-07-06,6,7,3,2022,27,Wednesday,July,False,False,False
20220707,2022-07-07,7,7,3,2022,27,Thursday,July,False,False,False
20220708,2022-07-08,8,7,3,2022,27,Friday,July,False,False,False
20220709,2022-07-09,9,7,3,2022,27,Saturday,July,True,False,False
20220710,2022-07-10,10,7,3,2022,27,Sunday,July,True,False,False
20220711,2022-07-11,11,7,3,2022,28,Monday,July,False,False,False
20220712,2022-07-12,12,7,3,2022,28,Tuesday,July,False,False,False
20220713,2022-07-13,13,7,3,2022,28,Wednesday,July,False,False,False
20220714,2022-07-14,14,7,3,2022,28,Thursday,July,False,False,False
20220715,2022-07-15,15,7,3,2022,28,Friday,July,False,False,False
20220716,2022-07-16,16,7,3,2022,28,Saturday,July,True,False,False
20220717,2022-07-17,17,7,3,2022,28,Sunday,July,True,False,False
20220718,2022-07-18,18,7,3,2022,29,Monday,July,False,False,False
20220719,2022-07-19,19,7,3,2022,29,Tuesday,July,False,False,False
20220720,2022-07-20,20,7,3,2022,29,Wednesday,July,False,False,False
20220721,2022-07-21,21,7,3,2022,29,Thursday,July,False,False,False
20220722,2022-07-22,22,7,3,2022,29,Friday,July,False,False,False
20220723,2022-07-23,23,7,3,2022,29,Saturday,July,True,False,False
20220724,2022-07-24,24,7,3,2022,29,Sunday,July,True,False,False
20220725,2022-07-25,25,7,3,2022,30,Monday,July,False,False,False
20220726,2022-07-26,26,7,3,2022,30,Tuesday,July,False,False,False
20220727,2022-07-27,27,7,3,2022,30,Wednesday,July,False,False,False
20220728,2022-07-28,28,7,3,2022,30,Thursday,July,False,False,False
20220729,2022-07-29,29,7,3,2022,30,Friday,July,False,False,False
20220730,2022-07-30,30,7,3,2022,30,Saturday,July,True,True,False
20220731,2022-07-31,31,7,3,2022,30,Sunday,July,True,False,False
20220801,2022-08-01,1,8,3,2022,31,Monday,August,False,False,False
20220802,2022-08-02,2,8,3,2022,31,Tuesday,August,False,False,False
20220803,2022-08-03,3,8,3,2022,31,Wednesday,August,False,False,False
20220804,2022-08-04,4,8,3,2022,31,Thursday,August,False,False,False
20220805,2022-08-05,5,8,3,2022,31,Friday,August,False,False,False
20220806,2022-08-06,6,8,3,2022,31,Saturday,August,True,False,False
20220807,2022-08-07,7,8,3,2022,31,Sunday,August,True,False,False
20220808,2022-08-08,8,8,3,2022,32,Monday,August,False,False,False
20220809,2022-08-09,9,8,3,2022,32,Tuesday,August,False,False,False
20220810,2022-08-10,10,8,3,2022,32,Wednesday,August,False,False,False
20220811,2022-08-11,11,8,3,2022,32,Thursday,August,False,False,False
20220812,2022-08-12,12,8,3,2022,32,Friday,August,False,False,False
20220813,2022-08-13,13,8,3,2022,32,Saturday,August,True,False,False
20220814,2022-08-14,14,8,3,2022,32,Sunday,August,True,True,False
20220815,2022-08-15,15,8,3,2022,33,Monday,August,False,False,False
20220816,2022-08-16,16,8,3,2022,33,Tuesday,August,False,False,False
20220817,2022-08-17,17,8,3,2022,33,Wednesday,August,False,False,False
20220818,2022-08-18,18,8,3,2022,33,Thursday,August,False,False,False
20220819,2022-08-19,19,8,3,2022,33,Friday,August,False,False,False
20220820,2022-08-20,20,8,3,2022,33,Saturday,August,True,False,False
20220821,2022-08-21,21,8,3,2022,33,Sunday,August,True,False,False
20220822,2022-08-22,22,8,3,2022,34,Monday,August,False,False,False
20220823,2022-08-23,23,8,3,2022,34,Tuesday,August,False,False,False
20220824,2022-08-24,24,8,3,2022,34,Wednesday,August,False,False,False
20220825,2022-08-25,25,8,3,2022,34,Thursday,August,False,False,False
20220826,2022-08-26,26,8,3,2022,34,Friday,August,False,False,False
20220827,2022-08-27,27,8,3,2022,34,Saturday,August,True,False,False
20220828,2022-08-28,28,8,3,2022,34,Sunday,August,True,False,False
20220829,2022-08-29,29,8,3,2022,35,Monday,August,False,False,False
20220830,2022-08-30,30,8,3,2022,35,Tuesday,August,False,False,False
20220831,2022-08-31,31,8,3,2022,35,Wednesday,August,False,False,False
20220901,2022-09-01,1,9,3,2022,35,Thursday,September,False,False,False
20220902,2022-09-02,2,9,3,2022,35,Friday,September,False,False,False
20220903,2022-09-03,3,9,3,2022,35,Saturday,September,True,False,False
20220904,2022-09-04,4,9,3,2022,35,Sunday,September,True,False,False
20220905,2022-09-05,5,9,3,2022,36,Monday,September,False,False,False
20220906,2022-09-06,6,9,3,2022,36,Tuesday,September,False,False,False
20220907,2022-09-07,7,9,3,2022,36,Wednesday,September,False,False,False
20220908,2022-09-08,8,9,3,2022,36,Thursday,September,False,False,False
20220909,2022-09-09,9,9,3,2022,36,Friday,September,False,False,False
20220910,2022-09-10,10,9,3,2022,36,Saturday,September,True,False,False
20220911,2022-09-11,11,9,3,2022,36,Sunday,September,True,False,False
20220912,2022-09-12,12,9,3,2022,37,Monday,September,False,False,False
20220913,2022-09-13,13,9,3,2022,37,Tuesday,September,False,False,False
20220914,2022-09-14,14,9,3,2022,37,Wednesday,September,False,False,False
20220915,2022-09-15,15,9,3,2022,37,Thursday,September,False,False,False
20220916,2022-09-16,16,9,3,2022,37,Friday,September,False,False,False
20220917,2022-09-17,17,9,3,2022,37,Saturday,September,True,False,False
20220918,2022-09-18,18,9,3,2022,37,Sunday,September,True,False,False
20220919,2022-09-19,19,9,3,2022,38,Monday,September,False,False,False
20220920,2022-09-20,20,9,3,2022,38,Tuesday,September,False,False,False
20220921,2022-09-21,21,9,3,2022,38,Wednesday,September,False,False,False
20220922,2022-09-22,22,9,3,2022,38,Thursday,September,False,False,False
20220923,2022-09-23,23,9,3,2022,38,Friday,September,False,False,False
20220924,2022-09-24,24,9,3,2022,38,Saturday,September,True,False,False
20220925,2022-09-25,25,9,3,2022,38,Sunday,September,True,False,False
20220926,2022-09-26,26,9,3,2022,39,Monday,September,False,False,False
20220927,2022-09-27,27,9,3,2022,39,Tuesday,September,False,False,False
20220928,2022-09-28,28,9,3,2022,39,Wednesday,September,False,False,False
20220929,2022-09-29,29,9,3,2022,39,Thursday,September,False,False,False
20220930,2022-09-30,30,9,3,2022,39,Friday,September,False,False,False
20221001,2022-10-01,1,10,4,2022,39,Saturday,October,True,False,False
20221002,2022-10-02,2,10,4,2022,39,Sunday,October,True,False,False
20221003,2022-10-03,3,10,4,2022,40,Monday,October,False,False,False
20221004,2022-10-04,4,10,4,2022,40,Tuesday,October,False,False,False
20221005,2022-10-05,5,10,4,2022,40,Wednesday,October,False,False,False
20221006,2022-10-06,6,10,4,2022,40,Thursday,October,False,False,False
20221007,2022-10-07,7,10,4,2022,40,Friday,October,False,False,False
20221008,2022-10-08,8,10,4,2022,40,Saturday,October,True,False,False
20221009,2022-10-09,9,10,4,2022,40,Sunday,October,True,False,False
20221010,2022-10-10,10,10,4,2022,41,Monday,October,False,False,False
20221011,2022-10-11,11,10,4,2022,41,Tuesday,October,False,False,False
20221012,2022-10-12,12,10,4,2022,41,Wednesday,October,False,False,False
20221013,2022-10-13,13,10,4,2022,41,Thursday,October,False,False,False
20221014,2022-10-14,14,10,4,2022,41,Friday,October,False,False,False
20221015,2022-10-15,15,10,4,2022,41,Saturday,October,True,False,False
20221016,2022-10-16,16,10,4,2022,41,Sunday,October,True,False,False
20221017,2022-10-17,17,10,4,2022,42,Monday,October,False,False,False
20221018,2022-10-18,18,10,4,2022,42,Tuesday,October,False,False,False
20221019,2022-10-19,19,10,4,2022,42,Wednesday,October,False,False,False
20221020,2022-10-20,20,10,4,2022,42,Thursday,October,False,False,False
20221021,2022-10-21,21,10,4,2022,42,Friday,October,False,False,False
20221022,2022-10-22,22,10,4,2022,42,Saturday,October,True,False,False
20221023,2022-10-23,23,10,4,2022,42,Sunday,October,True,False,False
20221024,2022-10-24,24,10,4,2022,43,Monday,October,False,False,False
20221025,2022-10-25,25,10,4,2022,43,Tuesday,October,False,False,False
20221026,2022-10-26,26,10,4,2022,43,Wednesday,October,False,False,False
20221027,2022-10-27,27,10,4,2022,43,Thursday,October,False,False,False
20221028,2022-10-28,28,10,4,2022,43,Friday,October,False,False,False
20221029,2022-10-29,29,10,4,2022,43,Saturday,October,True,False,False
20221030,2022-10-30,30,10,4,2022,43,Sunday,October,True,False,False
20221031,2022-10-31,31,10,4,2022,44,Monday,October,False,False,False
20221101,2022-11-01,1,11,4,2022,44,Tuesday,November,False,False,False
20221102,2022-11-02,2,11,4,2022,44,Wednesday,November,False,False,False
20221103,2022-11-03,3,11,4,2022,44,Thursday,November,False,False,False
20221104,2022-11-04,4,11,4,2022,44,Friday,November,False,False,False
20221105,2022-11-05,5,11,4,2022,44,Saturday,November,True,False,False
20221106,2022-11-06,6,11,4,2022,44,Sunday,November,True,True,False
20221107,2022-11-07,7,11,4,2022,45,Monday,November,False,False,False
20221108,2022-11-08,8,11,4,2022,45,Tuesday,November,False,False,False
20221109,2022-11-09,9,11,4,2022,45,Wednesday,November,False,False,False
20221110,2022-11-10,10,11,4,2022,45,Thursday,November,False,False,False
20221111,2022-11-11,11,11,4,2022,45,Friday,November,False,False,False
20221112,2022-11-12,12,11,4,2022,45,Saturday,November,True,False,False
20221113,2022-11-13,13,11,4,2022,45,Sunday,November,True,False,False
20221114,2022-11-14,14,11,4,2022,46,Monday,November,False,False,False
20221115,2022-11-15,15,11,4,2022,46,Tuesday,November,False,False,False
20221116,2022-11-16,16,11,4,2022,46,Wednesday,November,False,False,False
20221117,2022-11-17,17,11,4,2022,46,Thursday,November,False,False,False
20221118,2022-11-18,18,11,4,2022,46,Friday,November,False,True,False
20221119,2022-11-19,19,11,4,2022,46,Saturday,November,True,False,False
20221120,2022-11-20,20,11,4,2022,46,Sunday,November,True,False,False
20221121,2022-11-21,21,11,4,2022,47,Monday,November,False,False,False
20221122,2022-11-22,22,11,4,2022,47,Tuesday,November,False,False,False
20221123,2022-11-23,23,11,4,2022,47,Wednesday,November,False,False,False
20221124,2022-11-24,24,11,4,2022,47,Thursday,November,False,False,False
20221125,2022-11-25,25,11,4,2022,47,Friday,November,False,False,False
20221126,2022-11-26,26,11,4,2022,47,Saturday,November,True,False,False
20221127,2022-11-27,27,11,4,2022,47,Sunday,November,True,False,False
20221128,2022-11-28,28,11,4,2022,48,Monday,November,False,False,False
20221129,2022-11-29,29,11,4,2022,48,Tuesday,November,False,False,False
20221130,2022-11-30,30,11,4,2022,48,Wednesday,November,False,False,False
20221201,2022-12-01,1,12,4,2022,48,Thursday,December,False,False,False
20221202,2022-12-02,2,12,4,2022,48,Friday,December,False,False,False
20221203,2022-12-03,3,12,4,2022,48,Saturday,December,True,False,False
20221204,2022-12-04,4,12,4,2022,48,Sunday,December,True,False,False
20221205,2022-12-05,5,12,4,2022,49,Monday,December,False,False,False
20221206,2022-12-06,6,12,4,2022,49,Tuesday,December,False,False,False
20221207,2022-12-07,7,12,4,2022,49,Wednesday,December,False,False,False
20221208,2022-12-08,8,12,4,2022,49,Thursday,December,False,False,False
20221209,2022-12-09,9,12,4,2022,49,Friday,December,False,False,False
20221210,2022-12-10,10,12,4,2022,49,Saturday,December,True,False,False
20221211,2022-12-11,11,12,4,2022,49,Sunday,December,True,False,False
20221212,2022-12-12,12,12,4,2022,50,Monday,December,False,False,False
20221213,2022-12-13,13,12,4,2022,50,Tuesday,December,False,False,False
20221214,2022-12-14,14,12,4,2022,50,Wednesday,December,False,False,False
20221215,2022-12-15,15,12,4,2022,50,Thursday,December,False,False,False
20221216,2022-12-16,16,12,4,2022,50,Friday,December,False,False,False
20221217,2022-12-17,17,12,4,2022,50,Saturday,December,True,False,False
20221218,2022-12-18,18,12,4,2022,50,Sunday,December,True,False,False
20221219,2022-12-19,19,12,4,2022,51,Monday,December,False,False,False
20221220,2022-12-20,20,12,4,2022,51,Tuesday,December,False,False,False
20221221,2022-12-21,21,12,4,2022,51,Wednesday,December,False,False,False
20221222,2022-12-22,22,12,4,2022,51,Thursday,December,False,False,False
20221223,2022-12-23,23,12,4,2022,51,Friday,December,False,False,False
20221224,2022-12-24,24,12,4,2022,51,Saturday,December,True,False,False
20221225,2022-12-25,25,12,4,2022,51,Sunday,December,True,False,False
20221226,2022-12-26,26,12,4,2022,52,Monday,December,False,False,False
20221227,2022-12-27,27,12,4,2022,52,Tuesday,December,False,False,False
20221228,2022-12-28,28,12,4,2022,52,Wednesday,December,False,False,False
20221229,2022-12-29,29,12,4,2022,52,Thursday,December,False,False,False
20221230,2022-12-30,30,12,4,2022,52,Friday,December,False,False,False
20221231,2022-12-31,31,12,4,2022,52,Saturday,December,True,False,False
20230101,2023-01-01,1,1,1,2023,52,Sunday,January,True,True,False
20230102,2023-01-02,2,1,1,2023,1,Monday,January,False,False,False
20230103,2023-01-03,3,1,1,2023,1,Tuesday,January,False,False,False
20230104,2023-01-04,4,1,1,2023,1,Wednesday,January,False,False,False
20230105,2023-01-05,5,1,1,2023,1,Thursday,January,False,False,False
20230106,2023-01-06,6,1,1,2023,1,Friday,January,False,False,False
20230107,2023-01-07,7,1,1,2023,1,Saturday,January,True,False,False
20230108,2023-01-08,8,1,1,2023,1,Sunday,January,True,False,False
20230109,2023-01-09,9,1,1,2023,2,Monday,January,False,False,False
20230110,2023-01-10,10,1,1,2023,2,Tuesday,January,False,False,False
20230111,2023-01-11,11,1,1,2023,2,Wednesday,January,False,True,False
20230112,2023-01-12,12,1,1,2023,2,Thursday,January,False,False,False
20230113,2023-01-13,13,1,1,2023,2,Friday,January,False,False,False
20230114,2023-01-14,14,1,1,2023,2,Saturday,January,True,False,False
20230115,2023-01-15,15,1,1,2023,2,Sunday,January,True,False,False
20230116,2023-01-16,16,1,1,2023,3,Monday,January,False,False,False
20230117,2023-01-17,17,1,1,2023,3,Tuesday,January,False,False,False
20230118,2023-01-18,18,1,1,2023,3,Wednesday,January,False,False,False
20230119,2023-01-19,19,1,1,2023,3,Thursday,January,False,False,False
20230120,2023-01-20,20,1,1,2023,3,Friday,January,False,False,False
20230121,2023-01-21,21,1,1,2023,3,Saturday,January,True,False,False
20230122,2023-01-22,22,1,1,2023,3,Sunday,January,True,False,False
20230123,2023-01-23,23,1,1,2023,4,Monday,January,False,False,False
20230124,2023-01-24,24,1,1,2023,4,Tuesday,January,False,False,False
20230125,2023-01-25,25,1,1,2023,4,Wednesday,January,False,False,False
20230126,2023-01-26,26,1,1,2023,4,Thursday,January,False,False,False
20230127,2023-01-27,27,1,1,2023,4,Friday,January,False,False,False
20230128,2023-01-28,28,1,1,2023,4,Saturday,January,True,False,False
20230129,2023-01-29,29,1,1,2023,4,Sunday,January,True,False,False
20230130,2023-01-30,30,1,1,2023,5,Monday,January,False,False,False
20230131,2023-01-31,31,1,1,2023,5,Tuesday,January,False,False,False
20230201,2023-02-01,1,2,1,2023,5,Wednesday,February,False,False,False
20230202,2023-02-02,2,2,1,2023,5,Thursday,February,False,False,False
20230203,2023-02-03,3,2,1,2023,5,Friday,February,False,False,False
20230204,2023-02-04,4,2,1,2023,5,Saturday,February,True,False,False
20230205,2023-02-05,5,2,1,2023,5,Sunday,February,True,False,False
20230206,2023-02-06,6,2,1,2023,6,Monday,February,False,False,False
20230207,2023-02-07,7,2,1,2023,6,Tuesday,February,False,False,False
20230208,2023-02-08,8,2,1,2023,6,Wednesday,February,False,False,False
20230209,2023-02-09,9,2,1,2023,6,Thursday,February,False,False,False
20230210,2023-02-10,10,2,1,2023,6,Friday,February,False,False,False
20230211,2023-02-11,11,2,1,2023,6,Saturday,February,True,False,False
20230212,2023-02-12,12,2,1,2023,6,Sunday,February,True,False,False
20230213,2023-02-13,13,2,1,2023,7,Monday,February,False,False,False
20230214,2023-02-14,14,2,1,2023,7,Tuesday,February,False,False,False
20230215,2023-02-15,15,2,1,2023,7,Wednesday,February,False,False,False
20230216,2023-02-16,16,2,1,2023,7,Thursday,February,False,False,False
20230217,2023-02-17,17,2,1,2023,7,Friday,February,False,False,False
20230218,2023-02-18,18,2,1,2023,7,Saturday,February,True,False,False
20230219,2023-02-19,19,2,1,2023,7,Sunday,February,True,False,False
20230220,2023-02-20,20,2,1,2023,8,Monday,February,False,False,False
20230221,2023-02-21,21,2,1,2023,8,Tuesday,February,False,False,False
20230222,2023-02-22,22,2,1,2023,8,Wednesday,February,False,False,False
20230223,2023-02-23,23,2,1,2023,8,Thursday,February,False,False,False
20230224,2023-02-24,24,2,1,2023,8,Friday,February,False,False,False
20230225,2023-02-25,25,2,1,2023,8,Saturday,February,True,False,False
20230226,2023-02-26,26,2,1,2023,8,Sunday,February,True,False,False
20230227,2023-02-27,27,2,1,2023,9,Monday,February,False,False,False
20230228,2023-02-28,28,2,1,2023,9,Tuesday,February,False,False,False
20230301,2023-03-01,1,3,1,2023,9,Wednesday,March,False,False,False
20230302,2023-03-02,2,3,1,2023,9,Thursday,March,False,False,False
20230303,2023-03-03,3,3,1,2023,9,Friday,March,False,False,False
20230304,2023-03-04,4,3,1,2023,9,Saturday,March,True,False,False
20230305,2023-03-05,5,3,1,2023,9,Sunday,March,True,False,False
20230306,2023-03-06,6,3,1,2023,10,Monday,March,False,False,False
20230307,2023-03-07,7,3,1,2023,10,Tuesday,March,False,False,False
20230308,2023-03-08,8,3,1,2023,10,Wednesday,March,False,False,False
20230309,2023-03-09,9,3,1,2023,10,Thursday,March,False,False,False
20230310,2023-03-10,10,3,1,2023,10,Friday,March,False,False,False
20230311,2023-03-11,11,3,1,2023,10,Saturday,March,True,False,False
20230312,2023-03-12,12,3,1,2023,10,Sunday,March,True,False,False
20230313,2023-03-13,13,3,1,2023,11,Monday,March,False,False,False
20230314,2023-03-14,14,3,1,2023,11,Tuesday,March,False,False,False
20230315,2023-03-15,15,3,1,2023,11,Wednesday,March,False,False,False
20230316,2023-03-16,16,3,1,2023,11,Thursday,March,False,False,False
20230317,2023-03-17,17,3,1,2023,11,Friday,March,False,False,False
20230318,2023-03-18,18,3,1,2023,11,Saturday,March,True,False,False
20230319,2023-03-19,19,3,1,2023,11,Sunday,March,True,False,False
20230320,2023-03-20,20,3,1,2023,12,Monday,March,False,False,False
20230321,2023-03-21,21,3,1,2023,12,Tuesday,March,False,False,False
20230322,2023-03-22,22,3,1,2023,12,Wednesday,March,False,False,True
20230323,2023-03-23,23,3,1,2023,12,Thursday,March,False,False,True
20230324,2023-03-24,24,3,1,2023,12,Friday,March,False,False,True
20230325,2023-03-25,25,3,1,2023,12,Saturday,March,True,False,True
20230326,2023-03-26,26,3,1,2023,12,Sunday,March,True,False,True
20230327,2023-03-27,27,3,1,2023,13,Monday,March,False,False,True
20230328,2023-03-28,28,3,1,2023,13,Tuesday,March,False,False,True
20230329,2023-03-29,29,3,1,2023,13,Wednesday,March,False,False,True
20230330,2023-03-30,30,3,1,2023,13,Thursday,March,False,False,True
20230331,2023-03-31,31,3,1,2023,13,Friday,March,False,False,True
20230401,2023-04-01,1,4,2,2023,13,Saturday,April,True,False,True
20230402,2023-04-02,2,4,2,2023,13,Sunday,April,True,False,True
20230403,2023-04-03,3,4,2,2023,14,Monday,April,False,False,True
20230404,2023-04-04,4,4,2,2023,14,Tuesday,April,False,False,True
20230405,2023-04-05,5,4,2,2023,14,Wednesday,April,False,False,True
20230406,2023-04-06,6,4,2,2023,14,Thursday,April,False,False,True
